CustomerID,Recency,Frequency,Monetary,TotalUnits,FirstPurchase,LastPurchase,CustomerLifetimeDays,AverageOrderValue,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
12410.0,309,3,1013.71,341,2010-07-25 13:26:00,2011-02-04 10:39:00,194,337.90333333333336,2,3,3,233,8,At Risk
12411.0,410,1,346.9,138,2010-10-26 09:25:00,2010-10-26 09:25:00,0,346.9,2,1,2,212,5,Hibernating
12412.0,75,6,2596.93,1997,2010-06-18 13:22:00,2011-09-26 10:16:00,465,432.82166666666666,3,4,4,344,11,Potential Loyalists
12413.0,67,4,999.45,319,2010-11-02 13:26:00,2011-10-04 09:00:00,336,249.8625,3,3,3,333,9,Potential Loyalists
12414.0,218,6,952.4100000000001,495,2010-09-02 12:22:00,2011-05-06 14:51:00,246,158.735,2,4,3,243,9,At Risk
12415.0,25,28,144458.37,91447,2010-06-30 08:30:00,2011-11-15 14:22:00,503,5159.2275,4,5,5,455,14,Champions
12416.0,657,1,202.56,132,2010-02-21 10:19:00,2010-02-21 10:19:00,0,202.56,1,1,1,111,3,Hibernating
12417.0,4,20,6797.41,2884,2009-12-06 10:30:00,2011-12-06 14:52:00,730,339.8705,5,5,5,555,15,Champions
12418.0,113,4,2021.2,1088,2010-03-19 14:47:00,2011-08-19 11:08:00,518,505.3,3,3,4,334,10,Potential Loyalists
12419.0,386,2,503.01,231,2010-10-22 10:40:00,2010-11-19 10:04:00,28,251.505,2,2,2,222,6,Hibernating
12420.0,64,1,600.39,345,2011-10-07 08:55:00,2011-10-07 08:55:00,0,600.39,3,1,2,312,6,Needs Attention
12421.0,16,6,1098.6,652,2010-07-22 13:57:00,2011-11-24 09:07:00,490,183.1,5,4,3,543,12,Loyal Customers
12422.0,96,17,5231.8,2596,2009-12-18 12:44:00,2011-09-05 09:48:00,626,307.7529411764706,3,5,5,355,13,Potential Loyalists
12423.0,1,10,2622.39,1793,2010-08-31 09:31:00,2011-12-09 10:10:00,465,262.239,5,5,4,554,14,Champions
12424.0,163,4,3340.0299999999997,2025,2010-06-09 15:15:00,2011-06-30 12:06:00,386,835.0074999999999,3,3,5,335,11,Potential Loyalists
12425.0,79,2,1741.41,1147,2010-09-17 14:10:00,2011-09-22 17:31:00,370,870.705,3,2,4,324,9,Needs Attention
12426.0,195,2,1345.21,584,2010-02-15 08:41:00,2011-05-29 12:26:00,468,672.605,2,2,4,224,8,Hibernating
12427.0,22,3,1129.3,612,2010-12-03 10:44:00,2011-11-18 08:56:00,350,376.43333333333334,4,3,3,433,10,Loyal Customers
12428.0,26,9,7956.46,3536,2011-03-01 09:33:00,2011-11-14 08:22:00,258,884.0511111111111,4,5,5,455,14,Champions
12429.0,10,8,7485.91,3344,2010-06-11 13:28:00,2011-11-30 17:22:00,537,935.73875,5,4,5,545,14,Champions
12430.0,44,1,256.4,117,2011-10-27 15:09:00,2011-10-27 15:09:00,0,256.4,4,1,1,411,6,New / Promising
12431.0,36,27,10790.470000000001,4707,2010-01-15 09:04:00,2011-11-04 11:55:00,658,399.6470370370371,4,5,5,455,14,Champions
12432.0,43,5,5059.32,1801,2011-06-20 13:27:00,2011-10-28 11:43:00,130,1011.8639999999999,4,4,5,445,13,Champions
12433.0,1,10,20581.260000000002,17116,2010-08-20 09:23:00,2011-12-09 10:02:00,476,2058.126,5,5,5,555,15,Champions
12434.0,85,3,1103.43,532,2010-11-23 13:38:00,2011-09-16 12:38:00,297,367.81,3,3,3,333,9,Potential Loyalists
12435.0,80,6,13925.93,4958,2009-12-02 13:58:00,2011-09-21 09:06:00,658,2320.9883333333332,3,4,5,345,12,Potential Loyalists
12436.0,100,1,509.01,211,2011-09-01 12:09:00,2011-09-01 12:09:00,0,509.01,3,1,2,312,6,Needs Attention
12437.0,2,39,12683.4,8000,2009-12-02 16:24:00,2011-12-08 11:35:00,736,325.2153846153846,5,5,5,555,15,Champions
12438.0,15,2,2906.85,1180,2011-07-22 13:29:00,2011-11-25 13:28:00,126,1453.425,5,2,4,524,11,New / Promising
12439.0,683,2,1142.88,478,2009-12-14 08:40:00,2010-01-26 12:11:00,43,571.44,1,2,3,123,6,Hibernating
12440.0,463,2,859.2,331,2009-12-22 12:03:00,2010-09-03 13:11:00,255,429.6,1,2,3,123,6,Hibernating
12441.0,367,1,347.1,242,2010-12-08 10:45:00,2010-12-08 10:45:00,0,347.1,2,1,2,212,5,Hibernating
12442.0,4,1,172.06,182,2011-12-06 14:22:00,2011-12-06 14:22:00,0,172.06,5,1,1,511,7,New / Promising
12443.0,733,1,485.31,182,2009-12-07 15:42:00,2009-12-07 15:42:00,0,485.31,1,1,2,112,4,Hibernating
12444.0,22,5,5005.46,1153,2011-06-21 14:00:00,2011-11-18 13:23:00,150,1001.092,4,4,5,445,13,Champions
12445.0,23,2,434.98,206,2010-10-15 12:28:00,2011-11-17 18:43:00,398,217.49,4,2,2,422,8,New / Promising
12446.0,58,1,1002.3100000000001,351,2011-10-13 12:50:00,2011-10-13 12:50:00,0,1002.3100000000001,4,1,3,413,8,New / Promising
12447.0,244,1,476.49,190,2011-04-10 13:25:00,2011-04-10 13:25:00,0,476.49,2,1,2,212,5,Hibernating
12448.0,45,1,449.45,243,2011-10-26 13:46:00,2011-10-26 13:46:00,0,449.45,4,1,2,412,7,New / Promising
12449.0,23,6,4835.89,2282,2010-09-27 09:37:00,2011-11-17 13:46:00,416,805.9816666666667,4,4,5,445,13,Champions
12450.0,157,5,688.2,442,2010-08-22 13:11:00,2011-07-06 14:41:00,318,137.64000000000001,3,4,3,343,10,Potential Loyalists
12451.0,11,8,12669.88,9359,2010-06-28 12:58:00,2011-11-29 08:40:00,519,1583.735,5,4,5,545,14,Champions
12452.0,17,2,430.57000000000005,185,2011-11-23 08:05:00,2011-11-23 10:28:00,0,215.28500000000003,5,2,2,522,9,New / Promising
12453.0,135,1,707.09,473,2011-07-28 14:08:00,2011-07-28 14:08:00,0,707.09,3,1,3,313,7,Needs Attention
12454.0,57,5,16679.78,7703,2010-10-14 17:33:00,2011-10-14 17:13:00,365,3335.9559999999997,4,4,5,445,13,Champions
12455.0,74,10,5879.95,3302,2009-12-18 12:33:00,2011-09-27 15:31:00,648,587.995,3,5,5,355,13,Potential Loyalists
12456.0,45,3,3181.04,1633,2011-03-30 09:12:00,2011-10-26 14:41:00,210,1060.3466666666666,4,3,5,435,12,Loyal Customers
12457.0,67,8,2995.91,1094,2010-09-30 17:59:00,2011-10-04 13:13:00,369,374.48875,3,4,5,345,12,Potential Loyalists
12458.0,72,4,1777.49,986,2010-08-09 10:33:00,2011-09-29 15:25:00,416,444.3725,3,3,4,334,10,Potential Loyalists
12459.0,606,1,454.36,258,2010-04-13 14:53:00,2010-04-13 14:53:00,0,454.36,1,1,2,112,4,Hibernating
12460.0,457,1,326.65,170,2010-09-09 13:51:00,2010-09-09 13:51:00,0,326.65,1,1,2,112,4,Hibernating
12461.0,95,2,826.88,287,2011-07-08 10:23:00,2011-09-06 16:57:00,60,413.44,3,2,3,323,8,Needs Attention
12462.0,19,2,1189.59,536,2011-02-09 14:44:00,2011-11-21 09:11:00,285,594.795,5,2,3,523,10,New / Promising
12463.0,54,4,1344.78,776,2011-04-12 12:47:00,2011-10-17 13:44:00,188,336.195,4,3,4,434,11,Loyal Customers
12464.0,11,8,1212.05,112,2011-02-03 13:30:00,2011-11-29 13:33:00,299,151.50625,5,4,3,543,12,Loyal Customers
12465.0,18,2,742.19,479,2011-06-23 13:37:00,2011-11-22 16:34:00,152,371.095,5,2,3,523,10,New / Promising
12466.0,683,1,56.73,1,2010-01-26 16:26:00,2010-01-26 16:26:00,0,56.73,1,1,1,111,3,Hibernating
12467.0,424,1,132.8,129,2010-10-12 15:41:00,2010-10-12 15:41:00,0,132.8,1,1,1,111,3,Hibernating
12468.0,188,5,3670.7400000000002,2201,2010-01-26 10:09:00,2011-06-05 11:36:00,495,734.148,3,4,5,345,12,Potential Loyalists
12469.0,523,2,3070.54,2552,2010-06-21 10:30:00,2010-07-05 12:40:00,14,1535.27,1,2,5,125,8,Hibernating
12470.0,690,1,211.95,95,2010-01-19 11:01:00,2010-01-19 11:01:00,0,211.95,1,1,1,111,3,Hibernating
12471.0,3,79,39918.19,16858,2009-12-07 10:41:00,2011-12-07 15:43:00,730,505.2935443037975,5,5,5,555,15,Champions
12472.0,33,19,17880.59,11350,2009-12-14 10:49:00,2011-11-07 14:01:00,693,941.0836842105264,4,5,5,455,14,Champions
12473.0,30,5,3928.05,2414,2011-06-01 10:15:00,2011-11-10 13:46:00,162,785.61,4,4,5,445,13,Champions
12474.0,18,31,12372.75,7940,2010-02-11 09:41:00,2011-11-22 14:39:00,649,399.1209677419355,5,5,5,555,15,Champions
12475.0,54,2,1149.64,771,2010-10-26 08:49:00,2011-10-17 10:10:00,356,574.82,4,2,3,423,9,New / Promising
12476.0,16,23,14083.91,5631,2010-07-26 09:04:00,2011-11-24 12:40:00,486,612.3439130434782,5,5,5,555,15,Champions
12477.0,23,9,20276.37,6119,2010-03-26 14:01:00,2011-11-17 09:51:00,601,2252.93,4,5,5,455,14,Champions
12478.0,4,1,680.99,236,2011-12-06 09:56:00,2011-12-06 09:56:00,0,680.99,5,1,3,513,9,New / Promising
12479.0,12,1,527.2,385,2011-11-28 13:26:00,2011-11-28 13:26:00,0,527.2,5,1,2,512,8,New / Promising
12480.0,29,7,5464.85,2952,2010-07-20 13:21:00,2011-11-11 14:52:00,479,780.6928571428572,4,4,5,445,13,Champions
12481.0,23,15,12344.89,7243,2010-04-11 13:10:00,2011-11-17 08:29:00,585,822.9926666666667,4,5,5,455,14,Champions
12482.0,577,29,23691.4,27042,2010-02-24 10:24:00,2010-05-12 16:51:00,77,816.944827586207,1,5,5,155,11,At Risk High Value
12483.0,18,19,5097.18,2160,2010-01-31 13:28:00,2011-11-22 17:02:00,660,268.27263157894737,5,5,5,555,15,Champions
12484.0,33,12,6354.1,3266,2010-01-27 16:41:00,2011-11-07 11:37:00,649,529.5083333333333,4,5,5,455,14,Champions
12485.0,530,1,708.1,414,2010-06-28 15:22:00,2010-06-28 15:22:00,0,708.1,1,1,3,113,5,Hibernating
12486.0,432,1,1037.28,523,2010-10-04 12:14:00,2010-10-04 12:14:00,0,1037.28,1,1,3,113,5,Hibernating
12487.0,731,1,285.3,174,2009-12-09 11:36:00,2009-12-09 11:36:00,0,285.3,1,1,1,111,3,Hibernating
12488.0,10,3,1298.66,529,2011-09-25 10:34:00,2011-11-30 08:50:00,66,432.8866666666667,5,3,4,534,12,Loyal Customers
12489.0,337,1,334.93,105,2011-01-07 13:13:00,2011-01-07 13:13:00,0,334.93,2,1,2,212,5,Hibernating
12490.0,6,21,9823.64,5906,2009-12-01 12:52:00,2011-12-04 16:07:00,733,467.79238095238094,5,5,5,555,15,Champions
12491.0,39,1,460.40000000000003,260,2011-11-01 12:18:00,2011-11-01 12:18:00,0,460.40000000000003,4,1,2,412,7,New / Promising
12492.0,64,3,715.21,444,2010-11-01 14:58:00,2011-10-07 15:15:00,340,238.40333333333334,3,3,3,333,9,Potential Loyalists
12493.0,166,2,433.74,207,2011-05-26 14:53:00,2011-06-27 10:17:00,32,216.87,3,2,2,322,7,Needs Attention
12494.0,16,9,1872.8700000000001,988,2010-05-12 13:52:00,2011-11-24 09:34:00,561,208.0966666666667,5,5,4,554,14,Champions
12495.0,641,1,357.4,130,2010-03-09 10:53:00,2010-03-09 10:53:00,0,357.4,1,1,2,112,4,Hibernating
12496.0,621,2,45.34,30,2010-03-29 13:57:00,2010-03-29 14:06:00,0,22.67,1,2,1,121,4,Hibernating
12497.0,82,3,6248.5,5685,2010-03-05 09:39:00,2011-09-19 12:29:00,563,2082.8333333333335,3,3,5,335,11,Potential Loyalists
12498.0,22,3,403.70000000000005,159,2011-10-13 09:30:00,2011-11-18 12:53:00,36,134.5666666666667,4,3,2,432,9,Loyal Customers
12499.0,561,1,393.72,302,2010-05-28 15:12:00,2010-05-28 15:12:00,0,393.72,1,1,2,112,4,Hibernating
12500.0,24,19,5955.21,3377,2010-02-04 15:05:00,2011-11-16 16:20:00,650,313.4321052631579,4,5,5,455,14,Champions
12501.0,337,1,2169.39,1783,2011-01-07 12:28:00,2011-01-07 12:28:00,0,2169.39,2,1,4,214,7,Hibernating
12502.0,96,5,3723.87,820,2011-02-03 10:41:00,2011-09-05 11:52:00,214,744.774,3,4,5,345,12,Potential Loyalists
12503.0,585,1,1126.0,561,2010-05-04 13:59:00,2010-05-04 13:59:00,0,1126.0,1,1,3,113,5,Hibernating
12504.0,19,4,779.05,458,2010-04-22 10:24:00,2011-11-21 16:02:00,578,194.7625,5,3,3,533,11,Loyal Customers
12505.0,409,1,955.2,324,2010-10-27 09:18:00,2010-10-27 09:18:00,0,955.2,2,1,3,213,6,Hibernating
12506.0,233,1,73.5,23,2011-04-21 08:54:00,2011-04-21 08:54:00,0,73.5,2,1,1,211,4,Hibernating
12507.0,135,4,1844.06,1256,2010-05-04 09:23:00,2011-07-28 17:09:00,450,461.015,3,3,4,334,10,Potential Loyalists
12508.0,27,2,397.88,271,2011-11-10 16:27:00,2011-11-13 15:37:00,3,198.94,4,2,2,422,8,New / Promising
12509.0,285,1,176.5,55,2011-02-28 14:45:00,2011-02-28 14:45:00,0,176.5,2,1,1,211,4,Hibernating
12510.0,143,9,5178.02,2049,2009-12-04 13:47:00,2011-07-20 10:15:00,593,575.3355555555556,3,5,5,355,13,Potential Loyalists
12511.0,429,1,3084.02,1753,2010-10-07 10:39:00,2010-10-07 10:39:00,0,3084.02,1,1,5,115,7,Hibernating
12512.0,67,2,132.18,96,2011-10-04 14:53:00,2011-10-04 14:55:00,0,66.09,3,2,1,321,6,Needs Attention
12513.0,113,1,612.29,462,2011-08-19 10:51:00,2011-08-19 10:51:00,0,612.29,3,1,2,312,6,Needs Attention
12514.0,268,2,1597.76,840,2010-03-08 12:18:00,2011-03-17 16:38:00,374,798.88,2,2,4,224,8,Hibernating
12515.0,354,1,383.7,131,2010-12-21 15:43:00,2010-12-21 15:43:00,0,383.7,2,1,2,212,5,Hibernating
12516.0,78,4,2648.62,1952,2010-04-19 14:14:00,2011-09-23 09:13:00,522,662.155,3,3,4,334,10,Potential Loyalists
12517.0,29,5,2481.6,1361,2011-06-02 15:13:00,2011-11-11 14:04:00,162,496.32,4,4,4,444,12,Champions
12518.0,1,5,2056.89,1318,2011-08-21 13:18:00,2011-12-09 10:13:00,110,411.378,5,4,4,544,13,Champions
12519.0,64,2,716.54,387,2010-08-20 08:21:00,2011-10-07 09:26:00,413,358.27,3,2,3,323,8,Needs Attention
12520.0,80,5,2634.26,1439,2011-03-11 11:35:00,2011-09-21 15:23:00,194,526.8520000000001,3,4,4,344,11,Potential Loyalists
12521.0,143,1,599.68,309,2011-07-20 10:51:00,2011-07-20 10:51:00,0,599.68,3,1,2,312,6,Needs Attention
12522.0,40,2,192.72,194,2011-10-19 14:41:00,2011-10-31 15:30:00,12,96.36,4,2,1,421,7,New / Promising
12523.0,20,23,4352.35,2263,2009-12-07 13:46:00,2011-11-20 12:55:00,713,189.2326086956522,5,5,5,555,15,Champions
12524.0,10,17,11126.11,7178,2010-02-08 14:41:00,2011-11-30 15:31:00,660,654.4770588235294,5,5,5,555,15,Champions
12525.0,499,3,973.73,509,2010-03-02 14:01:00,2010-07-29 16:08:00,149,324.57666666666665,1,3,3,133,7,At Risk
12526.0,1,3,1316.66,632,2011-09-06 14:19:00,2011-12-09 12:09:00,94,438.8866666666667,5,3,4,534,12,Loyal Customers
12527.0,82,5,735.51,526,2010-06-28 15:37:00,2011-09-19 11:55:00,448,147.102,3,4,3,343,10,Potential Loyalists
12528.0,10,6,1933.48,756,2011-01-31 09:05:00,2011-11-30 14:40:00,303,322.24666666666667,5,4,4,544,13,Champions
12529.0,529,1,316.48,192,2010-06-29 13:10:00,2010-06-29 13:10:00,0,316.48,1,1,2,112,4,Hibernating
12530.0,60,9,3759.26,2713,2010-03-07 14:37:00,2011-10-11 12:34:00,583,417.6955555555556,3,5,5,355,13,Potential Loyalists
12531.0,15,2,1933.2,1119,2010-01-22 14:17:00,2011-11-25 11:12:00,672,966.6,5,2,4,524,11,New / Promising
12532.0,31,1,349.83000000000004,153,2011-11-09 13:47:00,2011-11-09 13:47:00,0,349.83000000000004,4,1,2,412,7,New / Promising
12533.0,628,2,1367.89,704,2009-12-01 11:50:00,2010-03-22 10:56:00,111,683.945,1,2,4,124,7,Hibernating
12534.0,131,1,1089.18,651,2011-08-01 10:26:00,2011-08-01 10:26:00,0,1089.18,3,1,3,313,7,Needs Attention
12535.0,92,2,716.35,219,2011-06-06 12:47:00,2011-09-09 08:48:00,95,358.175,3,2,3,323,8,Needs Attention
12536.0,44,3,12601.830000000002,2803,2011-10-11 14:52:00,2011-10-27 14:20:00,16,4200.610000000001,4,3,5,435,12,Loyal Customers
12537.0,409,1,732.94,449,2010-10-27 08:36:00,2010-10-27 08:36:00,0,732.94,2,1,3,213,6,Hibernating
12538.0,30,2,640.45,336,2010-11-26 13:02:00,2011-11-10 17:16:00,349,320.225,4,2,3,423,9,New / Promising
12539.0,23,7,11214.75,4535,2009-12-23 13:00:00,2011-11-17 13:30:00,694,1602.107142857143,4,4,5,445,13,Champions
12540.0,20,33,22254.49,11019,2009-12-07 16:56:00,2011-11-20 11:31:00,713,674.3784848484848,5,5,5,555,15,Champions
12541.0,30,3,981.18,680,2011-03-04 09:32:00,2011-11-10 10:40:00,251,327.06,4,3,3,433,10,Loyal Customers
12542.0,485,2,481.88,522,2010-03-09 16:26:00,2010-08-12 19:12:00,156,240.94,1,2,2,122,5,Hibernating
12543.0,449,1,980.25,688,2010-09-17 15:51:00,2010-09-17 15:51:00,0,980.25,1,1,3,113,5,Hibernating
12544.0,37,1,372.7,136,2011-11-03 16:15:00,2011-11-03 16:15:00,0,372.7,4,1,2,412,7,New / Promising
12545.0,76,2,1000.39,523,2011-03-25 12:04:00,2011-09-25 13:39:00,184,500.195,3,2,3,323,8,Needs Attention
12546.0,47,2,1161.5,633,2011-09-23 09:44:00,2011-10-24 12:09:00,31,580.75,4,2,3,423,9,New / Promising
12547.0,198,3,383.58,309,2010-07-27 13:55:00,2011-05-26 12:38:00,303,127.86,2,3,2,232,7,At Risk
12548.0,167,1,95.19999999999999,49,2011-06-26 15:35:00,2011-06-26 15:35:00,0,95.19999999999999,3,1,1,311,5,Needs Attention
12549.0,576,6,1575.68,1366,2010-01-11 12:29:00,2010-05-13 12:05:00,122,262.61333333333334,1,4,4,144,9,At Risk High Value
12550.0,80,1,964.83,569,2011-09-21 14:35:00,2011-09-21 14:35:00,0,964.83,3,1,3,313,7,Needs Attention
12551.0,358,1,168.0,100,2010-12-17 11:23:00,2010-12-17 11:23:00,0,168.0,2,1,1,211,4,Hibernating
12552.0,39,2,437.82,88,2011-10-31 12:11:00,2011-11-01 10:02:00,1,218.91,4,2,2,422,8,New / Promising
12553.0,9,12,4608.75,2325,2010-10-12 13:35:00,2011-12-01 16:38:00,415,384.0625,5,5,5,555,15,Champions
12554.0,449,1,468.5,240,2010-09-17 12:29:00,2010-09-17 12:29:00,0,468.5,1,1,2,112,4,Hibernating
